[kbplacer_plugin_action.py:65]: Plugin version: 0.13
[kbplacer_plugin_action.py:66]: Python version: '3.11.5 (main, Jan 27 2025, 07:08:36) [MSC v.1942 64 bit (AMD64)]'
[kbplacer_plugin_action.py:67]: KiCad version: 9.0.2 with 4.2.2 msw (phoenix) wxWidgets 3.2.6
[kbplacer_dialog.py:586]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "C:\\Users\\Kayla\\Documents\\Code\\Kaypaw96\\keyboard-layout.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Custom", "position": {"x": 5.08, "y": 3.03, "orientation": 270.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
[key_placer.py:362]: Set key 1U distance: 19050000/19050000
[key_placer.py:124]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'Row 6', 'Col 19'}): ['SW105'], frozenset({'Row 6', 'Col 18'}): ['SW104'], frozenset({'Row 6', 'Col 17'}): ['SW103'], frozenset({'Row 6', 'Col 16'}): ['SW102'], frozenset({'Row 6', 'Col 15'}): ['SW101'], frozenset({'Row 6', 'Col 14'}): ['SW100'], frozenset({'Row 6', 'Col 10'}): ['SW99'], frozenset({'Row 6', 'Col 7'}): ['SW98'], frozenset({'Row 6', 'Col 6'}): ['SW97'], frozenset({'Row 6', 'Col 5'}): ['SW96'], frozenset({'Row 6', 'Col 3'}): ['SW95'], frozenset({'Row 6', 'Col 1'}): ['SW94'], frozenset({'Col 18', 'Row 5'}): ['SW93'], frozenset({'Col 17', 'Row 5'}): ['SW92'], frozenset({'Row 5', 'Col 16'}): ['SW91'], frozenset({'Col 15', 'Row 5'}): ['SW90'], frozenset({'Col 14', 'Row 5'}): ['SW89'], frozenset({'Row 5', 'Col 13'}): ['SW88'], frozenset({'Col 12', 'Row 5'}): ['SW87'], frozenset({'Row 5', 'Col 11'}): ['SW86'], frozenset({'Col 10', 'Row 5'}): ['SW85'], frozenset({'Col 9', 'Row 5'}): ['SW84'], frozenset({'Col 8', 'Row 5'}): ['SW83'], frozenset({'Col 7', 'Row 5'}): ['SW82'], frozenset({'Col 5', 'Row 5'}): ['SW81'], frozenset({'Row 5', 'Col 4'}): ['SW80'], frozenset({'Col 3', 'Row 5'}): ['SW79'], frozenset({'Col 2', 'Row 5'}): ['SW78'], frozenset({'Row 5', 'Col 1'}): ['SW77'], frozenset({'Col 20', 'Row 4'}): ['SW76'], frozenset({'Col 19', 'Row 4'}): ['SW75'], frozenset({'Col 17', 'Row 4'}): ['SW74'], frozenset({'Col 16', 'Row 4'}): ['SW73'], frozenset({'Col 15', 'Row 4'}): ['SW72'], frozenset({'Col 14', 'Row 4'}): ['SW71'], frozenset({'Row 4', 'Col 13'}): ['SW70'], frozenset({'Col 12', 'Row 4'}): ['SW69'], frozenset({'Col 11', 'Row 4'}): ['SW68'], frozenset({'Col 10', 'Row 4'}): ['SW67'], frozenset({'Col 9', 'Row 4'}): ['SW66'], frozenset({'Col 8', 'Row 4'}): ['SW65'], frozenset({'Col 7', 'Row 4'}): ['SW64'], frozenset({'Col 6', 'Row 4'}): ['SW63'], frozenset({'Col 5', 'Row 4'}): ['SW62'], frozenset({'Col 3', 'Row 4'}): ['SW61'], frozenset({'Col 2', 'Row 4'}): ['SW60'], frozenset({'Col 1', 'Row 4'}): ['SW59'], frozenset({'Col 20', 'Row 3'}): ['SW58'], frozenset({'Col 19', 'Row 3'}): ['SW57'], frozenset({'Row 3', 'Col 18'}): ['SW56'], frozenset({'Col 17', 'Row 3'}): ['SW55'], frozenset({'Row 3', 'Col 16'}): ['SW54'], frozenset({'Col 15', 'Row 3'}): ['SW53'], frozenset({'Col 14', 'Row 3'}): ['SW52'], frozenset({'Row 3', 'Col 13'}): ['SW51'], frozenset({'Col 12', 'Row 3'}): ['SW50'], frozenset({'Row 3', 'Col 11'}): ['SW49'], frozenset({'Col 10', 'Row 3'}): ['SW48'], frozenset({'Col 9', 'Row 3'}): ['SW47'], frozenset({'Col 8', 'Row 3'}): ['SW46'], frozenset({'Col 7', 'Row 3'}): ['SW45'], frozenset({'Col 6', 'Row 3'}): ['SW44'], frozenset({'Col 5', 'Row 3'}): ['SW43'], frozenset({'Row 3', 'Col 4'}): ['SW42'], frozenset({'Row 3', 'Col 3'}): ['SW41'], frozenset({'Col 2', 'Row 3'}): ['SW40'], frozenset({'Row 3', 'Col 1'}): ['SW39'], frozenset({'Col 20', 'Row 2'}): ['SW38'], frozenset({'Col 19', 'Row 2'}): ['SW37'], frozenset({'Col 18', 'Row 2'}): ['SW36'], frozenset({'Col 17', 'Row 2'}): ['SW35'], frozenset({'Col 16', 'Row 2'}): ['SW34'], frozenset({'Col 15', 'Row 2'}): ['SW33'], frozenset({'Col 14', 'Row 2'}): ['SW32'], frozenset({'Col 13', 'Row 2'}): ['SW31'], frozenset({'Col 12', 'Row 2'}): ['SW30'], frozenset({'Col 11', 'Row 2'}): ['SW29'], frozenset({'Col 10', 'Row 2'}): ['SW28'], frozenset({'Col 9', 'Row 2'}): ['SW27'], frozenset({'Col 8', 'Row 2'}): ['SW26'], frozenset({'Col 7', 'Row 2'}): ['SW25'], frozenset({'Col 6', 'Row 2'}): ['SW24'], frozenset({'Col 5', 'Row 2'}): ['SW23'], frozenset({'Col 4', 'Row 2'}): ['SW22'], frozenset({'Col 3', 'Row 2'}): ['SW21'], frozenset({'Col 2', 'Row 2'}): ['SW20'], frozenset({'Col 1', 'Row 2'}): ['SW19'], frozenset({'Row 1', 'Col 18'}): ['SW18'], frozenset({'Row 1', 'Col 17'}): ['SW17'], frozenset({'Row 1', 'Col 16'}): ['SW16'], frozenset({'Row 1', 'Col 15'}): ['SW15'], frozenset({'Col 14', 'Row 1'}): ['SW14'], frozenset({'Row 1', 'Col 13'}): ['SW13'], frozenset({'Row 1', 'Col 12'}): ['SW12'], frozenset({'Row 1', 'Col 11'}): ['SW11'], frozenset({'Row 1', 'Col 10'}): ['SW10'], frozenset({'Col 9', 'Row 1'}): ['SW9'], frozenset({'Col 8', 'Row 1'}): ['SW8'], frozenset({'Col 7', 'Row 1'}): ['SW7'], frozenset({'Row 1', 'Col 6'}): ['SW6'], frozenset({'Row 1', 'Col 5'}): ['SW5'], frozenset({'Row 1', 'Col 4'}): ['SW4'], frozenset({'Row 1', 'Col 3'}): ['SW3'], frozenset({'Row 1', 'Col 2'}): ['SW2'], frozenset({'Row 1', 'Col 1'}): ['SW1']})
[key_placer.py:128]: Diodes by switch: {'SW105': ['D105'], 'SW104': ['D104'], 'SW103': ['D103'], 'SW102': ['D102'], 'SW101': ['D101'], 'SW100': ['D100'], 'SW99': ['D99'], 'SW98': ['D98'], 'SW97': ['D97'], 'SW96': ['D96'], 'SW95': ['D95'], 'SW94': ['D94'], 'SW93': ['D93'], 'SW92': ['D92'], 'SW91': ['D91'], 'SW90': ['D90'], 'SW89': ['D89'], 'SW88': ['D88'], 'SW87': ['D87'], 'SW86': ['D86'], 'SW85': ['D85'], 'SW84': ['D84'], 'SW83': ['D83'], 'SW82': ['D82'], 'SW81': ['D81'], 'SW80': ['D80'], 'SW79': ['D79'], 'SW78': ['D78'], 'SW77': ['D77'], 'SW76': ['D76'], 'SW75': ['D75'], 'SW74': ['D74'], 'SW73': ['D73'], 'SW72': ['D72'], 'SW71': ['D71'], 'SW70': ['D70'], 'SW69': ['D69'], 'SW68': ['D68'], 'SW67': ['D67'], 'SW66': ['D66'], 'SW65': ['D65'], 'SW64': ['D64'], 'SW63': ['D63'], 'SW62': ['D62'], 'SW61': ['D61'], 'SW60': ['D60'], 'SW59': ['D59'], 'SW58': ['D58'], 'SW57': ['D57'], 'SW56': ['D56'], 'SW55': ['D55'], 'SW54': ['D54'], 'SW53': ['D53'], 'SW52': ['D52'], 'SW51': ['D51'], 'SW50': ['D50'], 'SW49': ['D49'], 'SW48': ['D48'], 'SW47': ['D47'], 'SW46': ['D46'], 'SW45': ['D45'], 'SW44': ['D44'], 'SW43': ['D43'], 'SW42': ['D42'], 'SW41': ['D41'], 'SW40': ['D40'], 'SW39': ['D39'], 'SW38': ['D38'], 'SW37': ['D37'], 'SW36': ['D36'], 'SW35': ['D35'], 'SW34': ['D34'], 'SW33': ['D33'], 'SW32': ['D32'], 'SW31': ['D31'], 'SW30': ['D30'], 'SW29': ['D29'], 'SW28': ['D28'], 'SW27': ['D27'], 'SW26': ['D26'], 'SW25': ['D25'], 'SW24': ['D24'], 'SW23': ['D23'], 'SW22': ['D22'], 'SW21': ['D21'], 'SW20': ['D20'], 'SW19': ['D19'], 'SW18': ['D18'], 'SW17': ['D17'], 'SW16': ['D16'], 'SW15': ['D15'], 'SW14': ['D14'], 'SW13': ['D13'], 'SW12': ['D12'], 'SW11': ['D11'], 'SW10': ['D10'], 'SW9': ['D9'], 'SW8': ['D8'], 'SW7': ['D7'], 'SW6': ['D6'], 'SW5': ['D5'], 'SW4': ['D4'], 'SW3': ['D3'], 'SW2': ['D2'], 'SW1': ['D1']}
[kle_serial.py:897]: User layout: [[{'a': 7}, "<i class='fa fa-circle-thin'></i>", '△', "<i class='fa fa-square-o'></i>", 'X', {'x': 0.25, 'a': 4}, 'Esc', {'x': 0.25}, "F1\n<i class='fa fa-sun-o'></i>-", "F2\n<i class='fa fa-sun-o'></i>+", 'F3', 'F4', {'x': 0.25}, 'F5', 'F6', 'F7', 'F8', {'x': 0.25}, 'F9', 'F10', 'F11', 'F12', {'x': 0.25}, 'Delete'], [{'y': 0.5}, 'Num Lock', '/', '*', '-', {'x': 0.25}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace', {'x': 0.25}, 'Home', 'End'], ['7\nHome', '8\n↑', '9\nPgUp', {'h': 2}, '+', {'x': 0.25, 'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'x': 0.25}, 'Insert', 'PgUp'], ['4\n←', '5', '6\n→', {'x': 1.25, 'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', {'n': True}, 'F', 'G', 'H', {'n': True}, 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2.25}, 'Enter', {'x': 0.25}, 'PrtSc', 'PgDn'], ['1\nEnd', '2\n↓', '3\nPgDn', {'h': 2}, 'Enter', {'x': 0.25, 'w': 2.25}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 1.75}, 'Shift'], [{'y': -0.75, 'x': 18.5}, '↑'], [{'y': -0.25, 'w': 2}, '0\nIns', '.\nDel', {'x': 1.25, 'w': 1.25}, 'Ctrl', {'a': 7, 'f': 9, 'w': 1.25}, "<i class='kb kb-logo-linux-tux-ibm-invert'></i>", {'a': 4, 'f': 3, 'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4}, 'Alt', 'Fn', 'Ctrl'], [{'y': -0.75, 'x': 17.5}, '←', '↓', '→']]
[key_placer.py:662]: Layout offset: (28575000, 28575000)
[board_modifier.py:75]: Searching for optional ST34 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW33
[board_modifier.py:98]: Getting SW33 footprint position: (309562500, 66675000)
[board_modifier.py:75]: Searching for optional ST33 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW32
[board_modifier.py:98]: Getting SW32 footprint position: (290512500, 66675000)
[board_modifier.py:75]: Searching for optional ST32 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW31
[board_modifier.py:98]: Getting SW31 footprint position: (271462500, 66675000)
[board_modifier.py:75]: Searching for optional ST31 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW30
[board_modifier.py:98]: Getting SW30 footprint position: (252412500, 66675000)
[board_modifier.py:75]: Searching for optional ST30 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW29
[board_modifier.py:98]: Getting SW29 footprint position: (233362500, 66675000)
[board_modifier.py:75]: Searching for optional ST29 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW28
[board_modifier.py:98]: Getting SW28 footprint position: (214312500, 66675000)
[board_modifier.py:75]: Searching for optional ST28 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW27
[board_modifier.py:98]: Getting SW27 footprint position: (195262500, 66675000)
[board_modifier.py:75]: Searching for optional ST27 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW26
[board_modifier.py:98]: Getting SW26 footprint position: (176212500, 66675000)
[board_modifier.py:75]: Searching for optional ST26 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW25
[board_modifier.py:98]: Getting SW25 footprint position: (157162500, 66675000)
[board_modifier.py:75]: Searching for optional ST25 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW24
[board_modifier.py:98]: Getting SW24 footprint position: (138112500, 66675000)
[board_modifier.py:75]: Searching for optional ST24 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW23
[board_modifier.py:98]: Getting SW23 footprint position: (119062500, 66675000)
[board_modifier.py:75]: Searching for optional ST23 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW22
[board_modifier.py:98]: Getting SW22 footprint position: (95250000, 66675000)
[board_modifier.py:75]: Searching for optional ST22 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW21
[board_modifier.py:98]: Getting SW21 footprint position: (76200000, 66675000)
[board_modifier.py:75]: Searching for optional ST21 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW20
[board_modifier.py:98]: Getting SW20 footprint position: (57150000, 66675000)
[board_modifier.py:75]: Searching for optional ST20 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW19
[board_modifier.py:98]: Getting SW19 footprint position: (38100000, 66675000)
[board_modifier.py:75]: Searching for optional ST19 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW18
[board_modifier.py:98]: Getting SW18 footprint position: (385762500, 38100000)
[board_modifier.py:75]: Searching for optional ST18 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW17
[board_modifier.py:98]: Getting SW17 footprint position: (361950000, 38100000)
[board_modifier.py:75]: Searching for optional ST17 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW16
[board_modifier.py:98]: Getting SW16 footprint position: (342900000, 38100000)
[board_modifier.py:75]: Searching for optional ST16 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW15
[board_modifier.py:98]: Getting SW15 footprint position: (323850000, 38100000)
[board_modifier.py:75]: Searching for optional ST15 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW14
[board_modifier.py:98]: Getting SW14 footprint position: (304800000, 38100000)
[board_modifier.py:75]: Searching for optional ST14 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW13
[board_modifier.py:98]: Getting SW13 footprint position: (280987500, 38100000)
[board_modifier.py:75]: Searching for optional ST13 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW12
[board_modifier.py:98]: Getting SW12 footprint position: (261937500, 38100000)
[board_modifier.py:75]: Searching for optional ST12 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW11
[board_modifier.py:98]: Getting SW11 footprint position: (242887500, 38100000)
[board_modifier.py:75]: Searching for optional ST11 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW10
[board_modifier.py:98]: Getting SW10 footprint position: (223837500, 38100000)
[board_modifier.py:75]: Searching for optional ST10 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW9
[board_modifier.py:98]: Getting SW9 footprint position: (200025000, 38100000)
[board_modifier.py:75]: Searching for optional ST9 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW8
[board_modifier.py:98]: Getting SW8 footprint position: (180975000, 38100000)
[board_modifier.py:75]: Searching for optional ST8 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW7
[board_modifier.py:98]: Getting SW7 footprint position: (161925000, 38100000)
[board_modifier.py:75]: Searching for optional ST7 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW6
[board_modifier.py:98]: Getting SW6 footprint position: (142875000, 38100000)
[board_modifier.py:75]: Searching for optional ST6 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW5
[board_modifier.py:98]: Getting SW5 footprint position: (119062500, 38100000)
[board_modifier.py:75]: Searching for optional ST5 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW4
[board_modifier.py:98]: Getting SW4 footprint position: (95250000, 38100000)
[board_modifier.py:75]: Searching for optional ST4 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW3
[board_modifier.py:98]: Getting SW3 footprint position: (76200000, 38100000)
[board_modifier.py:75]: Searching for optional ST3 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW2
[board_modifier.py:98]: Getting SW2 footprint position: (57150000, 38100000)
[board_modifier.py:75]: Searching for optional ST2 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW1
[board_modifier.py:98]: Getting SW1 footprint position: (38100000, 38100000)
[board_modifier.py:75]: Searching for optional ST1 footprint in C:\Users\Kayla\Documents\Code\Kaypaw96\kaypaw96.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:424]: Routing SW105 with D105
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW105:2' at (403225000, 150177500) with pad 'D105:2' at (414655000, 151152500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(403225000, 150177500), (413680000, 150177500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(413680000, 150177500), (414655000, 151152500)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW104 with D104
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW104:2' at (384175000, 150177500) with pad 'D104:2' at (395605000, 151152500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(384175000, 150177500), (394630000, 150177500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(394630000, 150177500), (395605000, 151152500)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW103 with D103
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW103:2' at (365125000, 150177500) with pad 'D103:2' at (376555000, 151152500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(365125000, 150177500), (375580000, 150177500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(375580000, 150177500), (376555000, 151152500)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW102 with D102
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW102:2' at (341312500, 145415000) with pad 'D102:2' at (352742500, 146390000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(341312500, 145415000), (351767500, 145415000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(351767500, 145415000), (352742500, 146390000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW101 with D101
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW101:2' at (322262500, 145415000) with pad 'D101:2' at (333692500, 146390000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(322262500, 145415000), (332717500, 145415000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(332717500, 145415000), (333692500, 146390000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW100 with D100
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW100:2' at (303212500, 145415000) with pad 'D100:2' at (314642500, 146390000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(303212500, 145415000), (313667500, 145415000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(313667500, 145415000), (314642500, 146390000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW99 with D99
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW99:2' at (234156250, 145415000) with pad 'D99:2' at (245586250, 146390000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(234156250, 145415000), (244611250, 145415000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(244611250, 145415000), (245586250, 146390000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW98 with D98
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW98:2' at (162718750, 145415000) with pad 'D98:2' at (174148750, 146390000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(162718750, 145415000), (173173750, 145415000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(173173750, 145415000), (174148750, 146390000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW97 with D97
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW97:2' at (138906250, 145415000) with pad 'D97:2' at (150336250, 146390000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(138906250, 145415000), (149361250, 145415000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(149361250, 145415000), (150336250, 146390000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW96 with D96
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW96:2' at (115093750, 145415000) with pad 'D96:2' at (126523750, 146390000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(115093750, 145415000), (125548750, 145415000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(125548750, 145415000), (126523750, 146390000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW95 with D95
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW95:2' at (69850000, 145415000) with pad 'D95:2' at (81280000, 146390000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(69850000, 145415000), (80305000, 145415000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(80305000, 145415000), (81280000, 146390000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW94 with D94
